id,category,title,text,source,created_at,contact_email,contact_phone,has_link,link,amount,label,is_fake
10659,job,Marketing Executive - Full-time,We are pleased to invite you to the interview for the Marketing Executive role at Acme Labs. Please reply to schedule. Note: attached position description mentorship and training,synthetic,2024-12-25 20:46:26,acme.labs@university.edu,795-694-1595,0,,,real,0
9785,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/c868pzasofsh to claim — pay a small processing fee. Note: no interview,synthetic,2025-02-19 17:19:26,apex.solutions@university.edu,636-287-2363,0,,1500,fake,1
10135,job,Immediate Hiring: UX Designer (No Interview),Urgent: You have been approved for the UX Designer. Provide bank details and pay $30 to unlock your account. Note: instant approval,synthetic,2025-10-14 07:24:26,nova.scholarships@acme.com,741-546-8811,0,,,fake,1
909,job,Product Manager - Part-time,We are pleased to invite you to the interview for the Product Manager role at Stellar Corp. Please reply to schedule. Note: please confirm availability monthly stipend of $500  For official communication use hr@stellarcorp.edu.,synthetic,2025-02-17 04:45:25,stellar.corp@gmail.com,601-163-1088,0,,,real,0
2312,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by Acme Labs. Please find attached the offer details and stipend information. Note: application review,synthetic,2025-08-05 04:48:25,acme.labs@university.edu,605-568-7184,0,,5000,real,0
529,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,YOU WON A SCHOLARSHIP OF $1500! PROVIDE YOUR BANK ACCOUNT TO RECEIVE SCHOLARSHIP FUNDS IMMEDIATELY. NOTE: SEND BANK DETAILS,synthetic,2025-08-04 03:54:25,greenfield.institute@horizon.edu,850-715-7750,0,,3000,fake,1
747,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to globaltech@horizon.edu for immediate transfer. Note: claim now,synthetic,2025-09-22 08:04:25,globaltech@globaltech.org,992-294-9659,0,,750,fake,1
10790,scholarship,International Study Grant Application Result,Congratulations — you have been shortlisted for the International Study Grant by Acme Labs. Please find attached the offer details and stipend information. Note: official email from domain transport allowance,synthetic,2025-08-04 11:55:26,acme.labs@globaltech.org,774-171-3481,0,,500,real,0
3249,job,Marketing Executive - Internship,We are pleased to invite you to the interview for the Marketing Executive role at BlueOak. Please reply to schedule. Note: reference check  For official communication use hr@blueoak.edu.,synthetic,2024-11-28 11:11:25,blueoak@gmail.com,965-286-8878,0,,,real,0
2355,scholarship,Women in Tech Scholarship Application Result,We are delighted to inform you that you have been selected for the Women in Tech Scholarship. Further instructions will follow from the grants office. Note: formal offer letter  For official communication use hr@stellarcorp.edu.,synthetic,2025-10-22 02:36:25,stellar.corp@horizon.edu,827-527-4708,0,,750,real,0
523,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to nextgen.research@acme.com for immediate transfer. Note: no interview,synthetic,2025-04-18 07:37:25,nextgen.research@university.edu,624-677-9481,0,,2000,fake,1
5037,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Limited time scholarship award for Merit-based Scholarship. Click http://bit.ly/ooqymxrwofbq to claim — pay a small processing fee. Note: processing fee,synthetic,2025-06-12 06:45:25,acme.labs@horizon.edu,964-239-7490,0,,5000,fake,1
3100,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to acme.labs@horizon.edu for immediate transfer. Note: wire transfer,synthetic,2025-04-05 06:30:25,acme.labs@novascholarships.org,808-921-4741,0,,3000,fake,1
4664,job,Immediate Hiring: Marketing Executive (No Interview),INSTANT JOB OFFER FOR MARKETING EXECUTIVE. NO INTERVIEW REQUIRED. CLICK HERE: HTTP://BIT.LY/GB5W0Q6Q6760 TO ACCEPT AND SEND PERSONAL DETAILS. NOTE: LIMITED SEATS - PAY,synthetic,2025-02-02 03:38:25,greenfield.institute@globaltech.org,774-990-5730,0,,,fake,1
4799,job,Immediate Hiring: Data Scientist Intern (No Interview),Instant job offer for Data Scientist Intern. No interview required. Click here: http://bit.ly/hgvuja5didpb to accept and send personal details. Note: provide account number,synthetic,2025-03-11 03:52:25,stellar.corp@horizon.edu,945-692-1233,0,,,fake,1
5551,job,Immediate Hiring: Full Stack Developer (No Interview),Instant job offer for Full Stack Developer. No interview required. Click here: http://bit.ly/wkr58ej9xd1p to accept and send personal details. Note: provide account number,synthetic,2025-02-09 08:16:26,nextgen.research@horizon.edu,845-403-1047,0,,,fake,1
58,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to greenfield.institute@university.edu for immediate transfer. Note: claim now,synthetic,2025-10-27 07:19:25,greenfield.institute@university.edu,791-256-8770,1,http://bit.ly/3dd03uvulemx,1000,fake,1
10489,scholarship,International Study Grant Application Result,Congratulations — you have been shortlisted for the International Study Grant by Stellar Corp. Please find attached the offer details and stipend information. Note: official email from domain monthly stipend of $2500  For official communication use hr@stellarcorp.edu.,synthetic,2024-12-27 20:51:26,stellar.corp@university.edu,792-264-1565,0,,3000,real,0
10057,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/2v1fsl7plw3y to claim — pay a small processing fee. Note: provide account number,synthetic,2025-08-23 19:42:26,apex.solutions@globaltech.org,991-114-8119,0,,1000,fake,1
10379,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by Apex Solutions. Please find attached the offer details and stipend information. Note: interview scheduled competitive salary,synthetic,2024-12-27 07:39:26,apex.solutions@horizon.edu,946-321-9833,0,,750,real,0
5325,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to greenfield.institute@acme.com for immediate transfer. Note: instant approval,synthetic,2025-10-21 08:07:26,greenfield.institute@gmail.com,636-207-5877,0,,750,fake,1
1219,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/dh1jilhbi62v to claim — pay a small processing fee. Note: provide account number,synthetic,2025-01-29 23:28:25,blueoak@acme.com,933-701-8022,0,,500,fake,1
10733,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Limited time scholarship award for Merit-based Scholarship. Click http://bit.ly/sp4gqitsn1mu to claim — pay a small processing fee.,synthetic,2025-01-31 12:02:26,nova.scholarships@gmail.com,632-352-1485,0,,3000,fake,1
1725,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to greenfield.institute@horizon.edu for immediate transfer. Note: provide account number,synthetic,2025-10-30 16:58:25,greenfield.institute@gmail.com,777-882-1738,0,,5000,fake,1
1484,job,Immediate Hiring: Data Scientist Intern (No Interview),Urgent: You have been approved for the Data Scientist Intern. Provide bank details and pay $30 to unlock your account. Note: instant approval !!!,synthetic,2025-11-09 11:20:25,nova.scholarships@acme.com,651-934-4660,0,,,fake,1
1079,scholarship,Need-based Fellowship Application Result,The scholarship committee at Nova Scholarships reviewed your application and recommends awarding the Need-based Fellowship. Please submit required documents. Note: application review research funding,synthetic,2025-08-11 10:24:25,nova.scholarships@university.edu,635-888-9393,0,,2000,real,0
1547,scholarship,Merit-based Scholarship Application Result,We are delighted to inform you that you have been selected for the Merit-based Scholarship. Further instructions will follow from the grants office. Note: accommodation provided,synthetic,2025-01-30 02:20:25,blueoak@horizon.edu,645-479-6400,0,,750,real,0
4197,scholarship,STEM Excellence Award Application Result,The scholarship committee at Horizon University reviewed your application and recommends awarding the STEM Excellence Award. Please submit required documents. Note: stipend details mentorship and training,synthetic,2025-07-13 18:19:25,horizon.university@gmail.com,797-204-3756,0,,500,real,0
1111,scholarship,Graduate Research Scholarship Application Result,Congratulations — you have been shortlisted for the Graduate Research Scholarship by Acme Labs. Please find attached the offer details and stipend information. Note: transport allowance  For official communication use hr@acmelabs.edu.,synthetic,2025-09-11 16:51:25,acme.labs@horizon.edu,809-591-1600,0,,2000,real,0
1950,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to greenfield.institute@novascholarships.org for immediate transfer. Note: no interview,synthetic,2025-04-09 11:35:25,greenfield.institute@university.edu,612-491-3620,0,,1500,fake,1
5217,job,Immediate Hiring: Lab Technician (No Interview),Instant job offer for Lab Technician. No interview required. Click here: http://bit.ly/uaknftwkjg8k to accept and send personal details. Note: prize awarded,synthetic,2025-01-14 01:32:25,brightpath@university.edu,600-226-2064,0,,,fake,1
3581,scholarship,Women in Tech Scholarship Application Result,Congratulations — you have been shortlisted for the Women in Tech Scholarship by GlobalTech. Please find attached the offer details and stipend information. Note: application review  For official communication use hr@globaltech.edu.,synthetic,2025-11-20 17:31:25,globaltech@acme.com,697-616-8295,0,,250,real,0
9839,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/vwub51crtmv9 to claim — pay a small processing fee. Note: prize awarded,synthetic,2025-09-28 03:34:26,greenfield.institute@novascholarships.org,990-506-9023,0,,750,fake,1
10427,job,Full Stack Developer - Full-time,We are pleased to invite you to the interview for the Full Stack Developer role at Horizon University. Please reply to schedule. Note: research funding  For official communication use hr@horizonuniversity.edu.,synthetic,2025-09-14 11:17:26,horizon.university@globaltech.org,629-772-4847,0,,,real,0
10149,scholarship,Merit-based Scholarship Application Result,We are delighted to inform you that you have been selected for the Merit-based Scholarship. Further instructions will follow from the grants office. Note: mentorship and training  For official communication use hr@acmelabs.edu.,synthetic,2025-03-24 10:22:26,acme.labs@gmail.com,791-132-2514,0,,2500,real,0
2121,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to nextgen.research@university.edu for immediate transfer. Note: wire transfer,synthetic,2025-07-07 01:21:25,nextgen.research@university.edu,699-947-1073,0,,1000,fake,1
10770,scholarship,Graduate Research Scholarship Application Result,Congratulations — you have been shortlisted for the Graduate Research Scholarship by BrightPath. Please find attached the offer details and stipend information.,synthetic,2025-07-03 03:30:26,brightpath@acme.com,702-459-3906,0,,750,real,0
727,job,Research Assistant - Full-time,Thank you for applying to BlueOak. We would like to set up a technical interview for the Research Assistant position. Please confirm your availability. Note: application review  For official communication use hr@blueoak.edu.,synthetic,2025-01-30 23:27:25,blueoak@novascholarships.org,930-396-5786,0,,,real,0
1501,job,Full Stack Developer - Full-time,We are pleased to invite you to the interview for the Full Stack Developer role at Apex Solutions. Please reply to schedule. Note: official email from domain,synthetic,2025-02-05 04:48:25,apex.solutions@gmail.com,981-629-2323,0,,,real,0
4278,scholarship,Graduate Research Scholarship Application Result,We are delighted to inform you that you have been selected for the Graduate Research Scholarship. Further instructions will follow from the grants office.   For official communication use hr@greenfieldinstitute.edu.,synthetic,2024-12-10 13:43:25,greenfield.institute@horizon.edu,658-561-1550,0,,750,real,0
9819,job,Immediate Hiring: Research Assistant (No Interview),Instant job offer for Research Assistant. No interview required. Click here: http://bit.ly/d96wojp9dpe7 to accept and send personal details. Note: processing fee,synthetic,2025-08-02 21:09:26,globaltech@university.edu,952-451-1860,0,,,fake,1
4356,job,Immediate Hiring: Software Engineer (No Interview),Instant job offer for Software Engineer. No interview required. Click here: http://bit.ly/swz7umenia41 to accept and send personal details.,synthetic,2025-09-14 17:31:25,horizon.university@horizon.edu,658-957-4140,0,,,fake,1
9880,job,Graduate Teaching Assistant - Part-time,Your profile matches our requirements for the Graduate Teaching Assistant. The selection committee will reach out with next steps. Note: stipend details,synthetic,2025-08-27 00:09:26,greenfield.institute@gmail.com,874-622-7345,0,,,real,0
113,job,Immediate Hiring: Marketing Executive (No Interview),Instant job offer for Marketing Executive. No interview required. Click here: http://bit.ly/toamdvlnknd6 to accept and send personal details. Note: send bank details,synthetic,2025-08-29 03:40:25,nextgen.research@gmail.com,794-273-3274,0,,,fake,1
94,scholarship,Graduate Research Scholarship Application Result,We are delighted to inform you that you have been selected for the Graduate Research Scholarship. Further instructions will follow from the grants office.   For official communication use hr@blueoak.edu.,synthetic,2025-07-12 04:42:25,blueoak@acme.com,805-785-2562,0,,2500,real,0
10579,job,Product Manager - Internship,We are pleased to invite you to the interview for the Product Manager role at Horizon University. Please reply to schedule. Note: accommodation provided,synthetic,2025-06-15 05:34:26,horizon.university@acme.com,836-819-6654,0,,,real,0
1207,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/fom3vqriqye1 to claim — pay a small processing fee. Note: send bank details,synthetic,2025-05-11 02:23:25,nova.scholarships@horizon.edu,723-698-6806,0,,750,fake,1
10166,job,Software Engineer - Internship,BrightPath has completed the review of your application and would like to offer you the position of Software Engineer. An official offer letter will follow. Note: onboarding details health benefits,synthetic,2025-10-15 07:41:26,brightpath@acme.com,949-321-7735,0,,,real,0
10091,job,Lab Technician - Part-time,Thank you for applying to Nova Scholarships. We would like to set up a technical interview for the Lab Technician position. Please confirm your availability. Note: health benefits,synthetic,2025-10-27 22:52:26,nova.scholarships@horizon.edu,729-255-7493,0,,,real,0
4729,job,Immediate Hiring: Full Stack Developer (No Interview),Instant job offer for Full Stack Developer. No interview required. Click here: http://bit.ly/rc1kum1h4riw to accept and send personal details. Note: no interview,synthetic,2024-12-29 20:45:25,horizon.university@university.edu,693-820-8028,0,,,fake,1
689,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by NextGen Research. Please find attached the offer details and stipend information. Note: formal offer letter,synthetic,2025-10-27 09:48:25,nextgen.research@university.edu,849-508-8640,0,,250,real,0
3164,job,Full Stack Developer - Part-time,Greenfield Institute has completed the review of your application and would like to offer you the position of Full Stack Developer. An official offer letter will follow.,synthetic,2025-03-11 03:00:25,greenfield.institute@globaltech.org,710-835-2256,0,,,real,0
3839,job,Lab Technician - Full-time,Your profile matches our requirements for the Lab Technician. The selection committee will reach out with next steps. Note: selection committee,synthetic,2025-02-15 10:25:25,brightpath@gmail.com,885-617-8763,0,,,real,0
4310,scholarship,Graduate Research Scholarship Application Result,Congratulations — you have been shortlisted for the Graduate Research Scholarship by GlobalTech. Please find attached the offer details and stipend information. Note: formal offer letter mentorship and training,synthetic,2025-09-18 23:17:25,globaltech@university.edu,717-722-5892,0,,250,real,0
10263,scholarship,Merit-based Scholarship Application Result,The scholarship committee at BrightPath reviewed your application and recommends awarding the Merit-based Scholarship. Please submit required documents. Note: stipend details,synthetic,2025-01-13 09:18:26,brightpath@gmail.com,671-395-9270,0,,100,real,0
2068,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/aykynqvskiy5 to claim — pay a small processing fee.,synthetic,2025-08-17 08:08:25,globaltech@university.edu,834-440-6930,0,,500,fake,1
10446,job,Immediate Hiring: Graduate Teaching Assistant (No Interview),Instant job offer for Graduate Teaching Assistant. No interview required. Click here: http://bit.ly/xdurdoe8v49n to accept and send personal details. Note: provide account number,synthetic,2025-04-10 23:13:26,stellar.corp@horizon.edu,719-235-9861,0,,,fake,1
3888,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/xq3f23bmhug5 to claim — pay a small processing fee. Note: claim now,synthetic,2025-03-30 14:07:25,blueoak@globaltech.org,654-722-2661,0,,100,fake,1
2964,job,Product Manager - Internship,Your profile matches our requirements for the Product Manager. The selection committee will reach out with next steps. Note: stipend details  For official communication use hr@nextgenresearch.edu.,synthetic,2025-06-14 02:32:25,nextgen.research@university.edu,688-282-6934,1,http://bit.ly/ykp2js9tzyzc,,real,0
1027,job,Immediate Hiring: Data Scientist Intern (No Interview),Instant job offer for Data Scientist Intern. No interview required. Click here: http://bit.ly/l5h2qq6ap3vg to accept and send personal details. Note: pay fee,synthetic,2025-10-08 19:08:25,stellar.corp@globaltech.org,967-812-9774,0,,,fake,1
3780,job,Backend Developer - Part-time,We are pleased to invite you to the interview for the Backend Developer role at BlueOak. Please reply to schedule. Note: please confirm availability,synthetic,2025-07-04 05:15:25,blueoak@novascholarships.org,650-661-3432,1,http://bit.ly/kc8v3l84vxic,,real,0
9794,scholarship,International Study Grant Application Result,Congratulations — you have been shortlisted for the International Study Grant by NextGen Research. Please find attached the offer details and stipend information. Note: stipend details competitive salary,synthetic,2025-03-26 23:22:26,nextgen.research@gmail.com,624-708-7472,0,,250,real,0
390,job,Full Stack Developer - Internship,We are pleased to invite you to the interview for the Full Stack Developer role at Apex Solutions. Please reply to schedule.,synthetic,2024-12-01 19:10:25,apex.solutions@university.edu,809-561-3700,0,,,real,0
461,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,You won a scholarship of $500! Provide your bank account to receive scholarship funds immediately. Note: instant approval,synthetic,2025-05-21 03:27:25,stellar.corp@horizon.edu,702-511-6385,1,http://bit.ly/mvh0eqt8fhu9,750,fake,1
10050,job,Marketing Executive - Full-time,Your profile matches our requirements for the Marketing Executive. The selection committee will reach out with next steps. Note: onboarding details mentorship and training  For official communication use hr@globaltech.edu.,synthetic,2025-01-09 13:23:26,globaltech@acme.com,913-294-8998,0,,,real,0
5737,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/8aw8u8600oyh to claim — pay a small processing fee. Note: wire transfer,synthetic,2025-09-09 10:35:26,acme.labs@gmail.com,938-315-4637,0,,2000,fake,1
2557,job,Product Manager - Full-time,Thank you for applying to NextGen Research. We would like to set up a technical interview for the Product Manager position. Please confirm your availability. Note: formal offer letter tuition waiver,synthetic,2025-06-24 22:10:25,nextgen.research@horizon.edu,982-904-2961,0,,,real,0
679,scholarship,Graduate Research Scholarship Application Result,We are delighted to inform you that you have been selected for the Graduate Research Scholarship. Further instructions will follow from the grants office. Note: attached position description research funding,synthetic,2025-08-02 08:51:25,nextgen.research@acme.com,648-352-7658,0,,100,real,0
2574,job,Lab Technician - Full-time,Your profile matches our requirements for the Lab Technician. The selection committee will reach out with next steps. Note: application review research funding,synthetic,2024-11-24 13:18:25,globaltech@acme.com,657-964-9551,0,,,real,0
3008,scholarship,Graduate Research Scholarship Application Result,Congratulations — you have been shortlisted for the Graduate Research Scholarship by Acme Labs. Please find attached the offer details and stipend information. Note: stipend details accommodation provided,synthetic,2025-01-17 05:31:25,acme.labs@gmail.com,797-158-7509,0,,5000,real,0
10744,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/3r6p0o1j19en to claim — pay a small processing fee. Note: processing fee,synthetic,2025-07-17 08:04:26,blueoak@globaltech.org,682-298-9583,0,,750,fake,1
2974,scholarship,STEM Excellence Award Application Result,We are delighted to inform you that you have been selected for the STEM Excellence Award. Further instructions will follow from the grants office. Note: official email from domain transport allowance,synthetic,2025-11-16 13:00:25,acme.labs@horizon.edu,937-846-9381,0,,750,real,0
10970,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Limited time scholarship award for Merit-based Scholarship. Click http://bit.ly/09iu1jq1uwxe to claim — pay a small processing fee. Note: processing fee,synthetic,2025-05-26 19:28:26,acme.labs@globaltech.org,632-358-7917,0,,750,fake,1
3940,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,You won a scholarship of $250! Provide your bank account to receive scholarship funds immediately. Note: instant approval !!!,synthetic,2025-10-16 16:49:25,blueoak@acme.com,866-577-4069,0,,5000,fake,1
984,scholarship,Merit-based Scholarship Application Result,The scholarship committee at Apex Solutions reviewed your application and recommends awarding the Merit-based Scholarship. Please submit required documents. Note: stipend details research funding,synthetic,2025-06-26 00:53:25,apex.solutions@university.edu,708-819-2843,0,,750,real,0
1089,job,Software Engineer - Full-time,Your profile matches our requirements for the Software Engineer. The selection committee will reach out with next steps. Note: monthly stipend of $1500,synthetic,2024-12-28 04:03:25,apex.solutions@gmail.com,645-660-9959,0,,,real,0
9908,scholarship,Need-based Fellowship Application Result,We are delighted to inform you that you have been selected for the Need-based Fellowship. Further instructions will follow from the grants office. Note: reference check transport allowance,synthetic,2025-06-15 09:38:26,brightpath@acme.com,763-275-1640,0,,1000,real,0
5956,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to stellar.corp@acme.com for immediate transfer. Note: claim now,synthetic,2025-08-06 17:10:26,stellar.corp@horizon.edu,676-606-1759,0,,500,fake,1
887,job,Immediate Hiring: Research Assistant (No Interview),Urgent: You have been approved for the Research Assistant. Provide bank details and pay $30 to unlock your account. Note: wire transfer,synthetic,2025-09-19 15:42:25,greenfield.institute@university.edu,698-393-7763,0,,,fake,1
9866,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Limited time scholarship award for Merit-based Scholarship. Click http://bit.ly/8tbrric9pi24 to claim — pay a small processing fee. Note: processing fee !!!,synthetic,2025-08-02 22:17:26,stellar.corp@acme.com,879-834-1205,0,,500,fake,1
4145,scholarship,Merit-based Scholarship Application Result,Congratulations — you have been shortlisted for the Merit-based Scholarship by GlobalTech. Please find attached the offer details and stipend information. Note: selection committee,synthetic,2025-07-01 21:54:25,globaltech@novascholarships.org,811-653-8890,0,,500,real,0
10585,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/qh6n04mwev3y to claim — pay a small processing fee. Note: no interview,synthetic,2025-07-26 01:42:26,stellar.corp@globaltech.org,959-225-8598,0,,250,fake,1
310,job,Immediate Hiring: UX Designer (No Interview),Urgent: You have been approved for the UX Designer. Provide bank details and pay $30 to unlock your account.,synthetic,2025-08-08 22:00:25,stellar.corp@acme.com,633-408-1168,0,,,fake,1
9771,scholarship,Merit-based Scholarship Application Result,CONGRATULATIONS — YOU HAVE BEEN SHORTLISTED FOR THE MERIT-BASED SCHOLARSHIP BY BLUEOAK. PLEASE FIND ATTACHED THE OFFER DETAILS AND STIPEND INFORMATION. NOTE: INTERVIEW SCHEDULED,synthetic,2024-12-08 00:06:26,blueoak@novascholarships.org,798-229-3689,0,,1500,real,0
1281,scholarship,Women in Tech Scholarship Application Result,CONGRATULATIONS — YOU HAVE BEEN SHORTLISTED FOR THE WOMEN IN TECH SCHOLARSHIP BY ACME LABS. PLEASE FIND ATTACHED THE OFFER DETAILS AND STIPEND INFORMATION. NOTE: TUITION WAIVER,synthetic,2025-01-10 19:56:25,acme.labs@acme.com,836-126-4128,0,,100,real,0
5646,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/c5g0ni0lzkxk to claim — pay a small processing fee. Note: instant approval,synthetic,2025-05-03 20:51:26,nova.scholarships@acme.com,955-481-6923,0,,500,fake,1
10516,job,Immediate Hiring: Backend Developer (No Interview),Instant job offer for Backend Developer. No interview required. Click here: http://bit.ly/itfiwzzn921l to accept and send personal details. Note: prize awarded,synthetic,2025-07-15 03:26:26,brightpath@novascholarships.org,603-363-8998,0,,,fake,1
589,job,Full Stack Developer - Part-time,Nova Scholarships has completed the review of your application and would like to offer you the position of Full Stack Developer. An official offer letter will follow.   For official communication use hr@novascholarships.edu.,synthetic,2025-02-21 21:03:25,nova.scholarships@university.edu,966-988-3500,0,,,real,0
1928,scholarship,International Study Grant Application Result,Congratulations — you have been shortlisted for the International Study Grant by GlobalTech. Please find attached the offer details and stipend information. Note: attached position description  For official communication use hr@globaltech.edu.,synthetic,2025-10-14 19:25:25,globaltech@novascholarships.org,795-421-3992,0,,100,real,0
4106,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/t9lqplr6en5a to claim — pay a small processing fee. Note: wire transfer,synthetic,2024-12-22 15:32:25,globaltech@globaltech.org,648-621-5582,0,,1000,fake,1
4054,scholarship,Need-based Fellowship Application Result,The scholarship committee at Horizon University reviewed your application and recommends awarding the Need-based Fellowship. Please submit required documents.,synthetic,2024-11-24 07:01:25,horizon.university@gmail.com,611-626-8997,0,,500,real,0
134,job,Backend Developer - Part-time,Thank you for applying to NextGen Research. We would like to set up a technical interview for the Backend Developer position. Please confirm your availability. Note: attached position description,synthetic,2025-01-30 20:53:25,nextgen.research@university.edu,975-220-1480,0,,,real,0
10484,job,Immediate Hiring: Research Assistant (No Interview),Instant job offer for Research Assistant. No interview required. Click here: http://bit.ly/n5cliv6ty6sr to accept and send personal details. Note: provide account number,synthetic,2025-06-05 12:33:26,horizon.university@novascholarships.org,720-876-9964,1,http://bit.ly/v71k2b1u1u82,,fake,1
10656,job,Graduate Teaching Assistant - Full-time,Stellar Corp has completed the review of your application and would like to offer you the position of Graduate Teaching Assistant. An official offer letter will follow. Note: mentorship and training,synthetic,2025-04-04 10:13:26,stellar.corp@university.edu,665-124-8280,0,,,real,0
9790,job,Immediate Hiring: Marketing Executive (No Interview),Instant job offer for Marketing Executive. No interview required. Click here: http://bit.ly/57tb67adrebh to accept and send personal details. Note: no interview,synthetic,2025-01-02 21:13:26,acme.labs@horizon.edu,839-654-2979,1,http://bit.ly/axg7no1qu73a,,fake,1
2071,job,Immediate Hiring: Product Manager (No Interview),Instant job offer for Product Manager. No interview required. Click here: http://bit.ly/xkh7ydh9zlpv to accept and send personal details.,synthetic,2025-03-19 12:42:25,blueoak@horizon.edu,694-450-7571,0,,,fake,1
1534,scholarship,STEM Excellence Award Application Result,THE SCHOLARSHIP COMMITTEE AT NOVA SCHOLARSHIPS REVIEWED YOUR APPLICATION AND RECOMMENDS AWARDING THE STEM EXCELLENCE AWARD. PLEASE SUBMIT REQUIRED DOCUMENTS.,synthetic,2025-01-06 15:28:25,nova.scholarships@novascholarships.org,887-774-6168,0,,1500,real,0
299,job,Data Scientist Intern - Internship,Thank you for applying to BlueOak. We would like to set up a technical interview for the Data Scientist Intern position. Please confirm your availability. Note: reference check,synthetic,2025-11-10 03:58:25,blueoak@gmail.com,762-452-3423,0,,,real,0
1299,job,UX Designer - Full-time,Stellar Corp has completed the review of your application and would like to offer you the position of UX Designer. An official offer letter will follow. Note: reference check mentorship and training  For official communication use hr@stellarcorp.edu.,synthetic,2024-12-21 17:58:25,stellar.corp@horizon.edu,837-986-8136,0,,,real,0
10725,scholarship,Merit-based Scholarship Application Result,Congratulations — you have been shortlisted for the Merit-based Scholarship by Greenfield Institute. Please find attached the offer details and stipend information. Note: stipend details,synthetic,2025-09-07 01:19:26,greenfield.institute@university.edu,774-952-2744,0,,1000,real,0
3284,job,Immediate Hiring: UX Designer (No Interview),Instant job offer for UX Designer. No interview required. Click here: http://bit.ly/qxgodwzzc26z to accept and send personal details. Note: provide account number,synthetic,2025-07-23 04:13:25,acme.labs@globaltech.org,971-285-5015,0,,,fake,1
2242,job,Immediate Hiring: Product Manager (No Interview),Instant job offer for Product Manager. No interview required. Click here: http://bit.ly/xx36dolk32j1 to accept and send personal details. Note: claim now,synthetic,2025-03-24 02:16:25,horizon.university@horizon.edu,905-567-1489,0,,,fake,1
3071,job,Immediate Hiring: Lab Technician (No Interview),Instant job offer for Lab Technician. No interview required. Click here: http://bit.ly/a93oy8r9grw1 to accept and send personal details. Note: pay fee,synthetic,2025-06-07 13:03:25,acme.labs@university.edu,714-929-4189,0,,,fake,1
444,job,Lab Technician - Full-time,Your profile matches our requirements for the Lab Technician. The selection committee will reach out with next steps. Note: transport allowance,synthetic,2025-01-18 13:33:25,acme.labs@horizon.edu,725-565-7594,0,,,real,0
10276,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/ndaxxs7ti99q to claim — pay a small processing fee. Note: limited seats - pay,synthetic,2025-02-09 20:09:26,horizon.university@globaltech.org,726-935-5335,0,,250,fake,1
